language,title,origin_url,origin_domain,origin_candidate,origin_mapping_note,manifest_path,code_path,program_folder,code_sha256_manifest,code_sha1,code_sha1_git,content_swhid_builtin,content_swhid_candidate,content_swhid_found,content_swhid_source,content_swhid_note,content_state,content_http_status,content_error,origin_state,origin_http_status,origin_error,visit_state,visit_http_status,visit_error,snapshot_swhid,coverage_bucket,added_at
BiwaScheme,Factorial Calculator,https://www.biwascheme.org/,www.biwascheme.org,,non-VCS URL skipped under --origin-scope=vcs,languages/BiwaScheme/programs/cfdb926b4a49f979da609672290da062a909467c99030a8149af4ffc1c6d4b4a/manifest.json,languages/BiwaScheme/programs/cfdb926b4a49f979da609672290da062a909467c99030a8149af4ffc1c6d4b4a/code.scm,languages/BiwaScheme/programs/cfdb926b4a49f979da609672290da062a909467c99030a8149af4ffc1c6d4b4a,cfdb926b4a49f979da609672290da062a909467c99030a8149af4ffc1c6d4b4a,8d7a0c6c026b173d372f4c941f3e4960b3cefb63,0f158a97b7c2563a3bebc360c189fab5aa3b856d,swh:1:cnt:0f158a97b7c2563a3bebc360c189fab5aa3b856d,swh:1:cnt:0f158a97b7c2563a3bebc360c189fab5aa3b856d,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-13T15:03:23.679012Z
BlackBox Component Builder,Hello World,https://github.com/BlackBoxFramework/BlackBox,github.com,https://github.com/BlackBoxFramework/BlackBox,direct origin lookup,languages/BlackBox Component Builder/programs/aaad271fbd1672beef6dc276e2726d924d46cce1eb8e2c2d86a6d6e5b64f9811/manifest.json,languages/BlackBox Component Builder/programs/aaad271fbd1672beef6dc276e2726d924d46cce1eb8e2c2d86a6d6e5b64f9811/code.cp,languages/BlackBox Component Builder/programs/aaad271fbd1672beef6dc276e2726d924d46cce1eb8e2c2d86a6d6e5b64f9811,aaad271fbd1672beef6dc276e2726d924d46cce1eb8e2c2d86a6d6e5b64f9811,e65bc722d97a94408df1bce411ba83629801d571,1619cd1732405c7a0e7c0a79e165d3a4e266acaa,swh:1:cnt:1619cd1732405c7a0e7c0a79e165d3a4e266acaa,swh:1:cnt:1619cd1732405c7a0e7c0a79e165d3a4e266acaa,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-16T17:17:31Z
Blackbird,Bell State Preparation,https://github.com/XanaduAI/blackbird,github.com,https://github.com/XanaduAI/blackbird,direct origin lookup,languages/Blackbird/programs/788fed0ab9c7fc5fa0df0b8642b3f320d0bd144b695082c372fa00ba2663a3c0/manifest.json,languages/Blackbird/programs/788fed0ab9c7fc5fa0df0b8642b3f320d0bd144b695082c372fa00ba2663a3c0/code.xbb,languages/Blackbird/programs/788fed0ab9c7fc5fa0df0b8642b3f320d0bd144b695082c372fa00ba2663a3c0,788fed0ab9c7fc5fa0df0b8642b3f320d0bd144b695082c372fa00ba2663a3c0,6b740682c30ec959d375a661fa2a3a0936b15c23,b89474f688053269ff0ca0c8133d10a89afbd7a1,swh:1:cnt:b89474f688053269ff0ca0c8133d10a89afbd7a1,swh:1:cnt:b89474f688053269ff0ca0c8133d10a89afbd7a1,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-13T15:59:25Z
Blade,Fibonacci Sequence,https://github.com/blade-lang/blade/blob/main/examples/fibonacci.b,github.com,https://github.com/blade-lang/blade,heuristic: mapped GitHub URL to repository root,languages/Blade/programs/858171827819bfebcb24f3430b4dabe91cf5a0d69fd6fdc8fac508156bbd30c7/manifest.json,languages/Blade/programs/858171827819bfebcb24f3430b4dabe91cf5a0d69fd6fdc8fac508156bbd30c7/code.b,languages/Blade/programs/858171827819bfebcb24f3430b4dabe91cf5a0d69fd6fdc8fac508156bbd30c7,858171827819bfebcb24f3430b4dabe91cf5a0d69fd6fdc8fac508156bbd30c7,3caf861d4af3481c9709fa0ffa88995709ea856d,074b0eced69668873b579d1e9cb0adab39bcd896,swh:1:cnt:074b0eced69668873b579d1e9cb0adab39bcd896,swh:1:cnt:074b0eced69668873b579d1e9cb0adab39bcd896,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T14:29:02Z
Blech,Stopwatch Controller,https://www.blech-lang.org/,www.blech-lang.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Blech/programs/278b05914cddb78210adda195516ebe9ef2841647d95c8e44dc4c16e64fce35d/manifest.json,languages/Blech/programs/278b05914cddb78210adda195516ebe9ef2841647d95c8e44dc4c16e64fce35d/code.blc,languages/Blech/programs/278b05914cddb78210adda195516ebe9ef2841647d95c8e44dc4c16e64fce35d,278b05914cddb78210adda195516ebe9ef2841647d95c8e44dc4c16e64fce35d,bf423c84ad26ff613e6f7eebc7349548db90aa8f,9c595e06eb79e920848ae135e833b870e25fc2d2,swh:1:cnt:9c595e06eb79e920848ae135e833b870e25fc2d2,swh:1:cnt:9c595e06eb79e920848ae135e833b870e25fc2d2,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-05T12:00:00Z
Blimp,Factorial,https://github.com/jbearer/blimp,github.com,https://github.com/jbearer/blimp,direct origin lookup,languages/Blimp/programs/3349853a41cb21055e4783fb25c1e7730b0d5e16d22c0db3e6370d0de62bd084/manifest.json,languages/Blimp/programs/3349853a41cb21055e4783fb25c1e7730b0d5e16d22c0db3e6370d0de62bd084/code.bl,languages/Blimp/programs/3349853a41cb21055e4783fb25c1e7730b0d5e16d22c0db3e6370d0de62bd084,3349853a41cb21055e4783fb25c1e7730b0d5e16d22c0db3e6370d0de62bd084,4b7ceefc4b627434c222eac7ea04e33bac802553,27d34fe5eb7c6ad422280c807722802107a704fe,swh:1:cnt:27d34fe5eb7c6ad422280c807722802107a704fe,swh:1:cnt:27d34fe5eb7c6ad422280c807722802107a704fe,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-08T13:37:05Z
Blitz3D,Rotating Cube,https://github.com/blitz-research/blitz3d/blob/master/samples/mak/cube.bb,github.com,https://github.com/blitz-research/blitz3d,heuristic: mapped GitHub URL to repository root,languages/Blitz3D/programs/1dc1878fb32ee276b56843b23c9c4c93442fb38a82b4868d0acecf79ca9e7208/manifest.json,languages/Blitz3D/programs/1dc1878fb32ee276b56843b23c9c4c93442fb38a82b4868d0acecf79ca9e7208/code.bb,languages/Blitz3D/programs/1dc1878fb32ee276b56843b23c9c4c93442fb38a82b4868d0acecf79ca9e7208,1dc1878fb32ee276b56843b23c9c4c93442fb38a82b4868d0acecf79ca9e7208,4b06decb1532aaccbb61a06322ecd8097120ea2d,bb1fd0129961aa42f14b14d326fb1e988b00aacd,swh:1:cnt:bb1fd0129961aa42f14b14d326fb1e988b00aacd,swh:1:cnt:bb1fd0129961aa42f14b14d326fb1e988b00aacd,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-07T16:01:06.685570Z
BlitzBasic,Hello World Program,https://rosettacode.org/wiki/Hello_world/text#BlitzBasic,rosettacode.org,,non-VCS URL skipped under --origin-scope=vcs,languages/BlitzBasic/programs/a6d39256fb636ef0aa81666e7de06208bc7efa95cb70b36c724059314ce22505/manifest.json,languages/BlitzBasic/programs/a6d39256fb636ef0aa81666e7de06208bc7efa95cb70b36c724059314ce22505/code.bb,languages/BlitzBasic/programs/a6d39256fb636ef0aa81666e7de06208bc7efa95cb70b36c724059314ce22505,a6d39256fb636ef0aa81666e7de06208bc7efa95cb70b36c724059314ce22505,080ab0f1f7db9c17f3e5891afc39b84a756a088a,7d5c8225d7062f573b542b8f1b3df0c0467ff551,swh:1:cnt:7d5c8225d7062f573b542b8f1b3df0c0467ff551,swh:1:cnt:7d5c8225d7062f573b542b8f1b3df0c0467ff551,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-07T13:01:54Z
BlitzMax,Hello World Program,https://en.wikipedia.org/wiki/BlitzMax,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/BlitzMax/programs/e5f7463c6b21f7c719d0ad195ea3747479ebdc6add99b3f230ac6f58b3a47210/manifest.json,languages/BlitzMax/programs/e5f7463c6b21f7c719d0ad195ea3747479ebdc6add99b3f230ac6f58b3a47210/code.bmx,languages/BlitzMax/programs/e5f7463c6b21f7c719d0ad195ea3747479ebdc6add99b3f230ac6f58b3a47210,e5f7463c6b21f7c719d0ad195ea3747479ebdc6add99b3f230ac6f58b3a47210,3cd32abb8eb61981a8edafe3ffb30c28cb162ef5,9f528d99ad3ed986976ad9d292297cc316ec10a8,swh:1:cnt:9f528d99ad3ed986976ad9d292297cc316ec10a8,swh:1:cnt:9f528d99ad3ed986976ad9d292297cc316ec10a8,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-30T11:20:52Z
BlitzPlus,Simple Moving Ball Game,https://www.blitzbasic.com/codearcs/codearcs.php?code=1023,www.blitzbasic.com,,non-VCS URL skipped under --origin-scope=vcs,languages/BlitzPlus/programs/7bcef0bdc71f7a0943a34b17edae178f74d8e445f678ff1838ac9ce98df8ecdb/manifest.json,languages/BlitzPlus/programs/7bcef0bdc71f7a0943a34b17edae178f74d8e445f678ff1838ac9ce98df8ecdb/code.bb,languages/BlitzPlus/programs/7bcef0bdc71f7a0943a34b17edae178f74d8e445f678ff1838ac9ce98df8ecdb,7bcef0bdc71f7a0943a34b17edae178f74d8e445f678ff1838ac9ce98df8ecdb,45e0b0a0cbc4dd83b976ede83383a2be5913e03e,d688b8cc081e8ea479b99b16cf032e4b7b3e04f3,swh:1:cnt:d688b8cc081e8ea479b99b16cf032e4b7b3e04f3,swh:1:cnt:d688b8cc081e8ea479b99b16cf032e4b7b3e04f3,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-06T12:00:00Z
Blockly,Sum 1 to 10,https://developers.google.com/blockly/guides/configure-blockly/web/code-generators,developers.google.com,,non-VCS URL skipped under --origin-scope=vcs,languages/Blockly/programs/1365db8ba48602915f6abba2ed863c6ba0a78dddb4b130d31224f1f30e1cdc6e/manifest.json,languages/Blockly/programs/1365db8ba48602915f6abba2ed863c6ba0a78dddb4b130d31224f1f30e1cdc6e/code.xml,languages/Blockly/programs/1365db8ba48602915f6abba2ed863c6ba0a78dddb4b130d31224f1f30e1cdc6e,1365db8ba48602915f6abba2ed863c6ba0a78dddb4b130d31224f1f30e1cdc6e,ef6a47950592c1d892805f1c72aa6a9372565379,0f040eed700df60d1f4b6147d3f6fa784113ad8e,swh:1:cnt:0f040eed700df60d1f4b6147d3f6fa784113ad8e,swh:1:cnt:0f040eed700df60d1f4b6147d3f6fa784113ad8e,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-10T15:02:36Z
BlooP,Factorial,https://en.wikipedia.org/wiki/BlooP_and_FlooP,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/BlooP/programs/a19a739e5a9036ddae787f5c60bc42961edb1d305671d4f442409c430434a082/manifest.json,languages/BlooP/programs/a19a739e5a9036ddae787f5c60bc42961edb1d305671d4f442409c430434a082/code.bloop,languages/BlooP/programs/a19a739e5a9036ddae787f5c60bc42961edb1d305671d4f442409c430434a082,a19a739e5a9036ddae787f5c60bc42961edb1d305671d4f442409c430434a082,ecde12a78b866644b25dad60a1844bac42e0fcab,e8e3c4d56ffae9a2f934d9d69a3722155d98f3a2,swh:1:cnt:e8e3c4d56ffae9a2f934d9d69a3722155d98f3a2,swh:1:cnt:e8e3c4d56ffae9a2f934d9d69a3722155d98f3a2,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-06T14:22:04Z
Bloom,Key-Value Store,https://github.com/bloom-lang/bud/blob/master/examples/kvs/kvs.rb,github.com,https://github.com/bloom-lang/bud,heuristic: mapped GitHub URL to repository root,languages/Bloom/programs/6d3af55c54c4a89e47b2c01e362db4209a92784cac9117d5dada3236c2a58921/manifest.json,languages/Bloom/programs/6d3af55c54c4a89e47b2c01e362db4209a92784cac9117d5dada3236c2a58921/code.rb,languages/Bloom/programs/6d3af55c54c4a89e47b2c01e362db4209a92784cac9117d5dada3236c2a58921,6d3af55c54c4a89e47b2c01e362db4209a92784cac9117d5dada3236c2a58921,ec63ec850f5792fc4748b93f292c8c032bfab866,14f3a86d94ed55283fe46d128c3116ec56b6394b,swh:1:cnt:14f3a86d94ed55283fe46d128c3116ec56b6394b,swh:1:cnt:14f3a86d94ed55283fe46d128c3116ec56b6394b,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T20:23:44Z
Blue,Hello World,https://en.wikipedia.org/wiki/Blue_(programming_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Blue/programs/d65345fc1bbbc00d8098474de0b43250a7e52017e909ae6ab6f5eb11c1ad6421/manifest.json,languages/Blue/programs/d65345fc1bbbc00d8098474de0b43250a7e52017e909ae6ab6f5eb11c1ad6421/code.blue,languages/Blue/programs/d65345fc1bbbc00d8098474de0b43250a7e52017e909ae6ab6f5eb11c1ad6421,d65345fc1bbbc00d8098474de0b43250a7e52017e909ae6ab6f5eb11c1ad6421,08dbdc995031b6ef2433e89c71a0b599128c4961,c0c385f4ebb13024a7550c3a1a75b9fc804a7d85,swh:1:cnt:c0c385f4ebb13024a7550c3a1a75b9fc804a7d85,swh:1:cnt:c0c385f4ebb13024a7550c3a1a75b9fc804a7d85,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-08T10:30:00Z
Bluespec,Fibonacci Sequence Generator,https://github.com/B-Lang-org/bsc/blob/main/examples/smoke_test/FibOne.bsv,github.com,https://github.com/B-Lang-org/bsc,heuristic: mapped GitHub URL to repository root,languages/Bluespec/programs/85837947d4b65ac206d85fe16ae152f4983aec4ee90bd9c480d7d4d46d1ccc6f/manifest.json,languages/Bluespec/programs/85837947d4b65ac206d85fe16ae152f4983aec4ee90bd9c480d7d4d46d1ccc6f/code.bsv,languages/Bluespec/programs/85837947d4b65ac206d85fe16ae152f4983aec4ee90bd9c480d7d4d46d1ccc6f,85837947d4b65ac206d85fe16ae152f4983aec4ee90bd9c480d7d4d46d1ccc6f,e4bf36b81e29feae8418b93fea5cf4e4df65756a,065d7e98285a63cc3b9a94cd9c2d904e2606115d,swh:1:cnt:065d7e98285a63cc3b9a94cd9c2d904e2606115d,swh:1:cnt:065d7e98285a63cc3b9a94cd9c2d904e2606115d,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-22T00:00:00Z
Bluespec SystemVerilog,A Parallel FIFO Buffer in BSV,https://github.com/bluespec/bsc/blob/master/examples/fifo/Fifo.bsv,github.com,https://github.com/bluespec/bsc,heuristic: mapped GitHub URL to repository root,languages/Bluespec SystemVerilog/programs/8bd4e169d7b050e5913edfdca30997564fe8d503a0093380574486e84ebff2f0/manifest.json,languages/Bluespec SystemVerilog/programs/8bd4e169d7b050e5913edfdca30997564fe8d503a0093380574486e84ebff2f0/code.bsv,languages/Bluespec SystemVerilog/programs/8bd4e169d7b050e5913edfdca30997564fe8d503a0093380574486e84ebff2f0,8bd4e169d7b050e5913edfdca30997564fe8d503a0093380574486e84ebff2f0,637339e4663297af65c481d0ca8476d888c1f012,31838aab232ff86e712962d30705efcd15be3097,swh:1:cnt:31838aab232ff86e712962d30705efcd15be3097,swh:1:cnt:31838aab232ff86e712962d30705efcd15be3097,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-10-28T16:03:46Z
Boa,Count Java Files,https://boa.cs.iastate.edu/docs/,boa.cs.iastate.edu,,non-VCS URL skipped under --origin-scope=vcs,languages/Boa/programs/1c3f768179777b869df43afc2f1f85c5aa1f478b2fbbed7901a3d69f0227745d/manifest.json,languages/Boa/programs/1c3f768179777b869df43afc2f1f85c5aa1f478b2fbbed7901a3d69f0227745d/code.boa,languages/Boa/programs/1c3f768179777b869df43afc2f1f85c5aa1f478b2fbbed7901a3d69f0227745d,1c3f768179777b869df43afc2f1f85c5aa1f478b2fbbed7901a3d69f0227745d,0747c69a8588f189cf2452c9a45656e00bf64867,24722ddfa4fcdfb1aec17905c6633dd3f8b4197c,swh:1:cnt:24722ddfa4fcdfb1aec17905c6633dd3f8b4197c,swh:1:cnt:24722ddfa4fcdfb1aec17905c6633dd3f8b4197c,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-12T10:30:00Z
Boo,Fibonacci sequence generator,https://github.com/boo-lang/boo/blob/master/test/TestCases/Integration/fibonacci.boo,github.com,https://github.com/boo-lang/boo,heuristic: mapped GitHub URL to repository root,languages/Boo/programs/d3df28f7d015558b9e7d717fdb2c43a9de3454ba2c0d61680a7bf9f44d134f25/manifest.json,languages/Boo/programs/d3df28f7d015558b9e7d717fdb2c43a9de3454ba2c0d61680a7bf9f44d134f25/code.boo,languages/Boo/programs/d3df28f7d015558b9e7d717fdb2c43a9de3454ba2c0d61680a7bf9f44d134f25,d3df28f7d015558b9e7d717fdb2c43a9de3454ba2c0d61680a7bf9f44d134f25,e8956fc2374ce82379df88d2ca2b125ff42b7045,4b54a964c7feb14df6f8ef35dfb27f1164e32007,swh:1:cnt:4b54a964c7feb14df6f8ef35dfb27f1164e32007,swh:1:cnt:4b54a964c7feb14df6f8ef35dfb27f1164e32007,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-10-23T07:08:17Z
Boogie,Zeroing the first array element verification example,https://boogie.org/tutorial.html,boogie.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Boogie/programs/61f62c492b2bb709a8d4b2689f63f4c8227acc1a48a2b1989bf45017976bf09c/manifest.json,languages/Boogie/programs/61f62c492b2bb709a8d4b2689f63f4c8227acc1a48a2b1989bf45017976bf09c/code.bpl,languages/Boogie/programs/61f62c492b2bb709a8d4b2689f63f4c8227acc1a48a2b1989bf45017976bf09c,61f62c492b2bb709a8d4b2689f63f4c8227acc1a48a2b1989bf45017976bf09c,6205898495dfdcd8f7f92ef060e96da041134578,dac9bcd81e4dead77b804a5a10dfb94e5834e281,swh:1:cnt:dac9bcd81e4dead77b804a5a10dfb94e5834e281,swh:1:cnt:dac9bcd81e4dead77b804a5a10dfb94e5834e281,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-28T10:37:37Z
Boolfuck,Hello World,https://esolangs.org/wiki/Boolfuck,esolangs.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Boolfuck/programs/9dd057dbd38d858db686df3acc8dfdaa87287dbcb94cc2674b1ad0c6a004231c/manifest.json,languages/Boolfuck/programs/9dd057dbd38d858db686df3acc8dfdaa87287dbcb94cc2674b1ad0c6a004231c/code.bf,languages/Boolfuck/programs/9dd057dbd38d858db686df3acc8dfdaa87287dbcb94cc2674b1ad0c6a004231c,9dd057dbd38d858db686df3acc8dfdaa87287dbcb94cc2674b1ad0c6a004231c,4b68ef135ae40cc8161a8b5391cdeaa3836ed094,ce101c0c42528655dc7839ff5d970dd9179bcfbf,swh:1:cnt:ce101c0c42528655dc7839ff5d970dd9179bcfbf,swh:1:cnt:ce101c0c42528655dc7839ff5d970dd9179bcfbf,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-13T15:47:26Z
Boomerang,Swap Lens,https://www.seas.upenn.edu/~harmony/manual.pdf,www.seas.upenn.edu,,non-VCS URL skipped under --origin-scope=vcs,languages/Boomerang/programs/c73f602e94ff5f070de1a335964b188cbf6b1d71d1b892d6ed114745ef4d3da7/manifest.json,languages/Boomerang/programs/c73f602e94ff5f070de1a335964b188cbf6b1d71d1b892d6ed114745ef4d3da7/code.boom,languages/Boomerang/programs/c73f602e94ff5f070de1a335964b188cbf6b1d71d1b892d6ed114745ef4d3da7,c73f602e94ff5f070de1a335964b188cbf6b1d71d1b892d6ed114745ef4d3da7,bc2e8e1e22308abf683ab31028ba14b5e49e7916,37e01c1e7e02d187eaf916cea541278a1adf510e,swh:1:cnt:37e01c1e7e02d187eaf916cea541278a1adf510e,swh:1:cnt:37e01c1e7e02d187eaf916cea541278a1adf510e,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-08T16:45:46Z
Borgo,Fibonacci Sequence,https://github.com/borgo-lang/borgo/blob/main/examples/fibonacci.brg,github.com,https://github.com/borgo-lang/borgo,heuristic: mapped GitHub URL to repository root,languages/Borgo/programs/b6e2f61b5a9096252a8f9ded17aac13888283c6ebdce467e09e7e92cef63b871/manifest.json,languages/Borgo/programs/b6e2f61b5a9096252a8f9ded17aac13888283c6ebdce467e09e7e92cef63b871/code.brg,languages/Borgo/programs/b6e2f61b5a9096252a8f9ded17aac13888283c6ebdce467e09e7e92cef63b871,b6e2f61b5a9096252a8f9ded17aac13888283c6ebdce467e09e7e92cef63b871,f4826bead6d001cbcfa348101e110392237b2b47,a3723674e3a687a8d9020973cba03c19f4658879,swh:1:cnt:a3723674e3a687a8d9020973cba03c19f4658879,swh:1:cnt:a3723674e3a687a8d9020973cba03c19f4658879,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-08T12:00:00Z
Boron,Fibonacci Sequence,http://urlan.sourceforge.net/boron/,urlan.sourceforge.net,,non-VCS URL skipped under --origin-scope=vcs,languages/Boron/programs/68d5e98ef1bab001d430facbf6149efd14426171341af3dd96d3349e77c90a96/manifest.json,languages/Boron/programs/68d5e98ef1bab001d430facbf6149efd14426171341af3dd96d3349e77c90a96/code.b,languages/Boron/programs/68d5e98ef1bab001d430facbf6149efd14426171341af3dd96d3349e77c90a96,68d5e98ef1bab001d430facbf6149efd14426171341af3dd96d3349e77c90a96,8e7b6a8498f934549cc3b80c8b77f8f070c0e6e7,0b7089b074e0a616becb1f47855cd638399add4b,swh:1:cnt:0b7089b074e0a616becb1f47855cd638399add4b,swh:1:cnt:0b7089b074e0a616becb1f47855cd638399add4b,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-07T14:53:04Z
Bosatsu,Factorial Function,https://github.com/johnynek/bosatsu/blob/master/docs/language_guide.md,github.com,https://github.com/johnynek/bosatsu,heuristic: mapped GitHub URL to repository root,languages/Bosatsu/programs/3bfbcc2acaa6253c1a87d9b49b69bdd3eda3a56474f7a1783f791aeae727e7ab/manifest.json,languages/Bosatsu/programs/3bfbcc2acaa6253c1a87d9b49b69bdd3eda3a56474f7a1783f791aeae727e7ab/code.bosatsu,languages/Bosatsu/programs/3bfbcc2acaa6253c1a87d9b49b69bdd3eda3a56474f7a1783f791aeae727e7ab,3bfbcc2acaa6253c1a87d9b49b69bdd3eda3a56474f7a1783f791aeae727e7ab,5521b41fd5d92e75b11996a4c57890b2579132ce,66d171be6dc73fadd86dd0fdc493fc4c72b2044c,swh:1:cnt:66d171be6dc73fadd86dd0fdc493fc4c72b2044c,swh:1:cnt:66d171be6dc73fadd86dd0fdc493fc4c72b2044c,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-11T00:00:00Z
Bosque,Tree Sum in Bosque,https://github.com/microsoft/BosqueLanguage/blob/master/impl/test/tests/passing/functional/tree_sum.bsq,github.com,https://github.com/microsoft/BosqueLanguage,heuristic: mapped GitHub URL to repository root,languages/Bosque/programs/d9481cdaac52aaf2b2d19d7f1a80ccedf8e12fe80c84c5eb60c8d07ad0f911d6/manifest.json,languages/Bosque/programs/d9481cdaac52aaf2b2d19d7f1a80ccedf8e12fe80c84c5eb60c8d07ad0f911d6/code.bsq,languages/Bosque/programs/d9481cdaac52aaf2b2d19d7f1a80ccedf8e12fe80c84c5eb60c8d07ad0f911d6,d9481cdaac52aaf2b2d19d7f1a80ccedf8e12fe80c84c5eb60c8d07ad0f911d6,5a0de4bed30819775d4eebebd6ce0132b1182732,a3a014153539368c52523e85cf5a67c6fa223300,swh:1:cnt:a3a014153539368c52523e85cf5a67c6fa223300,swh:1:cnt:a3a014153539368c52523e85cf5a67c6fa223300,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-10-27T13:33:51Z
Bourne Shell,File Counter,https://en.wikipedia.org/wiki/Bourne_shell,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Bourne Shell/programs/6d63824835444dc9457fc43fed473dae63482115b1cdada3741c811bb6f6d9f5/manifest.json,languages/Bourne Shell/programs/6d63824835444dc9457fc43fed473dae63482115b1cdada3741c811bb6f6d9f5/code.sh,languages/Bourne Shell/programs/6d63824835444dc9457fc43fed473dae63482115b1cdada3741c811bb6f6d9f5,6d63824835444dc9457fc43fed473dae63482115b1cdada3741c811bb6f6d9f5,f193db300688f07db7dcd4d62a680c53c978a4ff,a018bbf8f07bb8bcd5401ec05a4508af44a84714,swh:1:cnt:a018bbf8f07bb8bcd5401ec05a4508af44a84714,swh:1:cnt:a018bbf8f07bb8bcd5401ec05a4508af44a84714,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-11T13:31:49.318090Z
